shipment_date,transit_wh_name,destination_wh_name,type,route,route 1,gmv,orders
2024-04-05,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.4299664559847703,-0.131640667884772
2024-04-05,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.4401747284340347,-0.3490532862191223
2024-04-05,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.8350734935157439,-0.8904755398140006
2024-04-06,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.6869414351200585,-0.1279248952639103
2024-04-06,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8431550361791781,-0.9267447968007726
2024-04-06,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.2309345564241529,-0.2371557373261774
2024-04-06,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,4.583850081253603,3.2337566060790883
2024-04-06,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.7969355545510817,0.9589363679703906
2024-04-06,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8408912555205414,-0.9345055247337356
2024-04-06,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,0.4688584014883891,0.0047828589762299
2024-04-06,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.8562203266363732,-1.0639289332182431
2024-04-06,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.0078125654021596,0.4204928547064406
2024-04-06,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.0081918731228998,-0.1618532801861952
2024-04-06,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.2775934578582032,-0.5244046278032726
2024-04-06,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.6888146916336294,-0.5295273707507484
2024-04-06,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,0.5787615913446964,-0.5295273707507484
2024-04-07,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-04-07,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.9472974368852578,-0.9267447968007726
2024-04-07,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.8545281018801049,-1.767951079717306
2024-04-07,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,0.5692876102214625,-0.0514780356973516
2024-04-07,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,-0.3973276623551603,-0.139936159045397
2024-04-07,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.6892374024630171,-0.9175997935488774
2024-04-07,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.8346122726522534,-0.9159174939480124
2024-04-07,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-1.1014564399488145,-1.3789078937104864
2024-04-07,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.6737577472566735,-0.5495077078550078
2024-04-07,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,1.375856729415566,0.7143124765550752
2024-04-07,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.5495293150491756,-0.7661055262146576
2024-04-07,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.3134171001362021,-0.0783421594216832
2024-04-07,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.8984523076646602,-0.9807125820798136
2024-04-08,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.1355505772363368,2.268534809346676
2024-04-08,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.9029545288132068,-1.484470460755986
2024-04-08,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.0488081360807421,0.1675376070877443
2024-04-08,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.7072309518532575,0.5531988195337921
2024-04-08,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.6407742950889258,-0.7992596752548696
2024-04-08,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.6342036565031296,-0.9159174939480124
2024-04-08,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.4328528377237016,-0.7489499727260003
2024-04-08,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.123837421921698,0.0047783278943913
2024-04-08,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.3500926278142375,-0.0712154432819258
2024-04-08,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.2616009938973133,-0.4035541785975801
2024-04-08,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.786320559555039,-0.7100014552823746
2024-04-08,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.7034405718218408,-0.7100014552823746
2024-04-09,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,0.6148385737059381,0.6708950062729518
2024-04-09,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.0451638907688421,-0.1279248952639103
2024-04-09,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.5897528938704482,-1.3143820893791938
2024-04-09,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.0590077358547059,0.2770454284802924
2024-04-09,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.5475724203784684,0.7222561313823748
2024-04-09,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-1.0584096907722975,-0.9852227182883104
2024-04-09,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.2806372361424803,-0.7186245611785318
2024-04-09,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.6998187332283847,-0.973934944506174
2024-04-09,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.2744406019282083,-0.2030789355116333
2024-04-09,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.6859343709929261,-0.5848298524061188
2024-04-09,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.5266494299424624,-0.7056803016118113
2024-04-09,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.8350734935157439,-0.7100014552823746
2024-04-10,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.6869414351200585,-0.1279248952639103
2024-04-10,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,3.8692885957709295,-0.5273348460323415
2024-04-10,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.5165347807941199,-1.0875975942101377
2024-04-10,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.5139098857734901,-0.1609858570898996
2024-04-10,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.7161057040115291,0.3503300453154928
2024-04-10,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.608581566671666,-0.5794851698517121
2024-04-10,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.7042652052381891,-0.9159174939480124
2024-04-10,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.8293388027693751,-1.0489299350995651
2024-04-10,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.3338070006859614,-0.2030789355116333
2024-04-10,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.621164891951322,-0.4337667908990033
2024-04-10,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.217802965929756,-0.2827037293918876
2024-04-10,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.8384861988929933,-0.7100014552823746
2024-04-10,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.988645235491964,-0.9807125820798136
2024-04-11,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8171194360026581,-0.5273348460323415
2024-04-11,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.8533711565267543,-1.25768596558693
2024-04-11,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,0.8010225170859193,1.1531079996206766
2024-04-11,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.722283227572679,0.925124905600674
2024-04-11,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-1.008554465412595,-0.9006940623640192
2024-04-11,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.4463409455926095,-0.5213316284090513
2024-04-11,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.8960472526604513,-1.0639289332182431
2024-04-11,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.0588468380184736,-0.0645074265742835
2024-04-11,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8628643306135717,-0.6754676893103883
2024-04-11,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.2905654784590131,-0.4639794032004263
2024-04-11,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.7375676255943342,-0.7100014552823746
2024-04-11,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9325793614371536,-0.8904755398140006
2024-04-12,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,0.2243045710581391,-0.1279248952639103
2024-04-12,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,4.250710138356946,0.2714850555045207
2024-04-12,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.4087735850248962,-1.0309014704178736
2024-04-12,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.0141294968492653,0.1675376070877443
2024-04-12,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.4592599356662554,0.1812727334669101
2024-04-12,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.9656598299809488,-0.9345055247337356
2024-04-12,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.7458133329764222,-0.784388872101692
2024-04-12,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.77550970706519,-0.988933942624852
2024-04-12,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,0.7641589216021657,0.2819213457690909
2024-04-12,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.3585686337135092,-0.5546172401046957
2024-04-12,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8693146244111307,-0.7358929139132344
2024-04-12,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-12,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.3597323873988717,-0.8002384975481875
2024-04-13,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.6869414351200585,-0.5273348460323415
2024-04-13,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.10114043114836,-0.1279248952639103
2024-04-13,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.3834860651588053,-1.0875975942101377
2024-04-13,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.905574517093699,-0.7085249640526396
2024-04-13,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,-0.2732551468875586,-0.0554075031211056
2024-04-13,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8188783898730637,-0.951411255918594
2024-04-13,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,1.9901716120447863,2.3065337412868354
2024-04-13,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.9409598723890966,-1.2589159087610604
2024-04-13,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.4942004289086625,-0.4802219533863328
2024-04-13,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8692613161979277,-0.615042464707542
2024-04-13,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.3506257099462672,-0.6452550770089651
2024-04-13,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-13,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9325793614371536,-0.9807125820798136
2024-04-14,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.4265854333548591,0.2714850555045207
2024-04-14,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.9203087091134652,-1.597862708340514
2024-04-14,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.6363050830610554,-0.9275406068377358
2024-04-14,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.1493396691195532,0.5193873571640756
2024-04-14,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-1.1193148526427894,-1.0359399118428854
2024-04-14,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,-0.0704525899373017,0.07054716989939
2024-04-14,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-1.206604808489996,-1.3189119012357735
2024-04-14,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.5035740708177815,-0.2723646899803082
2024-04-14,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.9695340652327076,-0.9171685877217732
2024-04-14,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.7668029304218262,-0.856743363118927
2024-04-14,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-15,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.2964074324722595,-0.5273348460323415
2024-04-15,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.6913988070576759,-1.0309014704178736
2024-04-15,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.8362172386307453,-0.4895093212675437
2024-04-15,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,-0.0967171848372333,-0.0046903095665308
2024-04-15,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.6503451062400031,-0.8668825999943027
2024-04-15,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,0.6800206506991732,0.859718900977312
2024-04-15,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.3488398196430591,-0.8089459652007133
2024-04-15,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.243403432051348,-0.2030789355116333
2024-04-15,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.6502711763601415,-0.4941920155018495
2024-04-15,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.1865963379207395,-0.4337667908990033
2024-04-15,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-15,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9325793614371536,-0.8904755398140006
2024-04-16,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.6869414351200585,-0.1279248952639103
2024-04-16,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.0360514307070601,-0.1279248952639103
2024-04-16,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.896178134600725,-1.3143820893791938
2024-04-16,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.256879971469603,-0.5990171426600917
2024-04-16,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.8020689896230232,0.3672357765003511
2024-04-16,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.9579161736859864,-0.9852227182883104
2024-04-16,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,0.6071892267815648,1.451597699285753
2024-04-16,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.3223545835971962,-0.5689619953018613
2024-04-16,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.4171282621003516,-0.341650444448983
2024-04-16,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.9030587233686084,-0.8265307508175038
2024-04-16,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.4173142846631782,-0.7963181385160807
2024-04-16,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-17,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,1.2657285781189365,-0.5273348460323415
2024-04-17,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.6350390405587415,-1.3143820893791938
2024-04-17,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,0.009125590635372,-0.2704936784824476
2024-04-17,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.9311879327884656,0.0629326151729022
2024-04-17,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.7852065360960919,-0.9345055247337356
2024-04-17,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,0.3157005972768636,0.5308973463615112
2024-04-17,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.47994504046859,-0.8239449633193915
2024-04-17,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.3483882214334797,-0.2723646899803082
2024-04-17,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8246956499602478,-0.7358929139132344
2024-04-17,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,0.4471317006361255,-0.4941920155018495
2024-04-17,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.5425558897515148,-0.4392903284849354
2024-04-18,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,0.7450165745885378,0.2714850555045207
2024-04-18,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.4265854333548591,-0.5273348460323415
2024-04-18,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.5048000493529927,-0.5773324800797616
2024-04-18,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.9035345971389062,-0.7085249640526396
2024-04-18,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,0.0844321680404292,0.5701045507186503
2024-04-18,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8562045533622651,-0.7992596752548696
2024-04-18,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,1.6838560036217356,1.3858333883625933
2024-04-18,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.7066877221280599,-0.7939469670820349
2024-04-18,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.4514982824337876,-0.4802219533863328
2024-04-18,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.905457592962742,-0.88695597542035
2024-04-18,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.7369183461002432,-0.856743363118927
2024-04-18,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-18,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.8350734935157439,-0.9807125820798136
2024-04-19,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,2.6885741277657504,0.2714850555045207
2024-04-19,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.1727383316337898,0.6708950062729518
2024-04-19,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.7588321933672514,-0.8041169752488176
2024-04-19,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.9879872832673262,-0.8180327854451878
2024-04-19,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,2.212632538543611,2.5818865617167845
2024-04-19,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8245338691896095,-0.7654482128851531
2024-04-19,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,4.454057053839136,3.687584270673199
2024-04-19,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.9120969094164232,-0.3739750197590442
2024-04-19,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.3279745123869541,-0.2723646899803082
2024-04-19,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.879816342412115,-0.7358929139132344
2024-04-19,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.7969327325241429,-0.7056803016118113
2024-04-19,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-19,Тула,Невинномысск,other,Тула -> Невинномысск,Тула - Невинномысск,-0.9847450007751076,-0.9807125820798136
2024-04-20,Новосибирск,Электросталь,box,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.8171194360026581,-0.9267447968007726
2024-04-20,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.4265854333548591,-0.1279248952639103
2024-04-20,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.5884306706094761,-0.5773324800797616
2024-04-20,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.4098739680790596,-0.0514780356973516
2024-04-20,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,2.001204619478904,2.379017787498485
2024-04-20,Обухово,Склад Казань,other,Обухово -> Склад Казань,Обухово - Склад Казань,-0.8278401494054362,-0.8499768688094445
2024-04-20,Подольск 4,Котовск,other,Подольск 4 -> Котовск,Подольск 4 - Котовск,0.8898794292358166,1.0570118337467924
2024-04-20,Подольск 4,Краснодар (Тихорецкая),box,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),-0.8990194113189646,-0.8089459652007133
2024-04-20,Подольск 4,Минск Щомыслицкий,other,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,-0.6558436760525796,-0.4802219533863328
2024-04-20,Подольск 4,Невинномысск,box,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.9983205003623096,-0.9775938123246194
2024-04-20,Подольск 4,Невинномысск,other,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,-0.8146737058780901,-0.8265307508175038
2024-04-20,Тула,Невинномысск,box,Тула -> Невинномысск,Тула - Невинномысск,-0.9813322953978584,-0.9807125820798136
2024-04-21,Новосибирск,Электросталь,other,Новосибирск -> Электросталь,Новосибирск - Электросталь,-0.2964074324722595,-0.5273348460323415
2024-04-21,Обухово,Краснодар (Тихорецкая),box,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),-0.7057779850207472,-1.0875975942101377
2024-04-21,Обухово,Новосибирск,box,Обухово -> Новосибирск,Обухово - Новосибирск,-0.6819992900484131,-0.2704936784824476
2024-04-21,Обухово,Склад Казань,box,Обухово -> Склад Казань,Обухово - Склад Казань,1.071443819838798,0.7053504001975165
