,Unnamed: 0,shipment_date,transit_wh_name,destination_wh_name,type,gmv_x,orders_x,route,route 1,gmv_mean,orders_mean,gmv_std,orders_std,gmv,orders
1042,1531,2024-04-05,Новосибирск,Электросталь,other,281600.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,3.0882205904753315,-0.9267447968007726
1043,1534,2024-04-05,Обухово,Краснодар (Тихорецкая),box,560950.0,54,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,0.12755322520689927,0.5565899957655189
1044,1535,2024-04-05,Обухово,Новосибирск,box,326520.0,20,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.20944573019602056,0.7150767140504845
1045,1536,2024-04-05,Обухово,Склад Казань,box,2162200.0,117,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7826663451985665,0.8744077120460992
1046,1537,2024-04-05,Обухово,Склад Казань,other,646000.0,14,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6059713454486448,-0.8668825999943027
1047,1538,2024-04-05,Подольск 4,Котовск,other,45700.0,11,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.7392959796057189,-0.38980300656273104
1048,1539,2024-04-05,Подольск 4,Краснодар (Тихорецкая),box,3368805.0,258,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,2.172607490299242,1.8458767018053355
1049,1540,2024-04-05,Подольск 4,Минск Щомыслицкий,other,111780.0,11,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,0.06717656987079153,-0.06450742657428353
1050,1541,2024-04-05,Подольск 4,Невинномысск,box,692150.0,60,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.46371055494224805,0.8049503134593446
1051,1542,2024-04-05,Подольск 4,Невинномысск,other,676325.0,29,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.4299664559847703,-0.13164066788477208
1052,1546,2024-04-05,Тула,Невинномысск,box,72600.0,8,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.4401747284340347,-0.34905328621912235
1053,1547,2024-04-05,Тула,Невинномысск,other,24000.0,2,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.8350734935157439,-0.8904755398140006
1054,1548,2024-04-06,Новосибирск,Электросталь,box,26400.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.12792489526391035
1055,1549,2024-04-06,Новосибирск,Электросталь,other,15840.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.8431550361791781,-0.9267447968007726
1056,1552,2024-04-06,Обухово,Краснодар (Тихорецкая),box,419965.0,40,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.23093455642415292,-0.2371557373261774
1057,1553,2024-04-06,Обухово,Новосибирск,box,1291500.0,43,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,4.583850081253603,3.2337566060790883
1058,1554,2024-04-06,Обухово,Склад Казань,box,2177780.0,122,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7969355545510817,0.9589363679703906
1059,1555,2024-04-06,Обухово,Склад Казань,other,389500.0,10,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.8408912555205414,-0.9345055247337357
1060,1556,2024-04-06,Подольск 4,Котовск,other,194000.0,17,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,0.4688584014883891,0.004782858976229919
1061,1557,2024-04-06,Подольск 4,Краснодар (Тихорецкая),box,846615.0,64,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.8562203266363732,-1.0639289332182433
1062,1558,2024-04-06,Подольск 4,Минск Щомыслицкий,other,102060.0,18,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.007812565402159665,0.42049285470644066
1063,1559,2024-04-06,Подольск 4,Невинномысск,box,478525.0,28,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.008191873122899852,-0.1618532801861952
1064,1560,2024-04-06,Подольск 4,Невинномысск,other,344500.0,16,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.2775934578582032,-0.5244046278032726
1065,1564,2024-04-06,Тула,Невинномысск,box,42000.0,6,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.6888146916336294,-0.5295273707507484
1066,1565,2024-04-06,Тула,Невинномысск,other,198000.0,6,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,0.5787615913446964,-0.5295273707507484
1067,1568,2024-04-07,Новосибирск,Электросталь,box,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
1068,1569,2024-04-07,Новосибирск,Электросталь,other,8800.0,1,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.9472974368852578,-0.9267447968007726
1069,1572,2024-04-07,Обухово,Краснодар (Тихорецкая),box,174720.0,13,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.8545281018801049,-1.767951079717306
1070,1573,2024-04-07,Обухово,Новосибирск,box,405900.0,13,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.5692876102214625,-0.05147803569735164
1071,1574,2024-04-07,Обухово,Склад Казань,box,873810.0,57,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.3973276623551603,-0.13993615904539702
1072,1575,2024-04-07,Обухово,Склад Казань,other,555085.0,11,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6892374024630171,-0.9175997935488774
1073,1576,2024-04-07,Подольск 4,Котовск,other,34000.0,3,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.8346122726522534,-0.9159174939480123
1074,1577,2024-04-07,Подольск 4,Краснодар (Тихорецкая),box,642400.0,43,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-1.1014564399488145,-1.3789078937104864
1075,1578,2024-04-07,Подольск 4,Минск Щомыслицкий,other,15741.0,4,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.6737577472566735,-0.5495077078550078
1076,1579,2024-04-07,Подольск 4,Невинномысск,box,1119920.0,57,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,1.3758567294155661,0.7143124765550752
1077,1580,2024-04-07,Подольск 4,Невинномысск,other,216970.0,8,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.5495293150491756,-0.7661055262146576
1078,1584,2024-04-07,Тула,Невинномысск,box,88200.0,11,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.3134171001362021,-0.07834215942168322
1079,1585,2024-04-07,Тула,Невинномысск,other,16200.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.8984523076646602,-0.9807125820798137
1080,1588,2024-04-08,Новосибирск,Электросталь,box,149600.0,9,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,1.1355505772363368,2.268534809346676
1081,1591,2024-04-08,Обухово,Краснодар (Тихорецкая),box,155675.0,18,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.9029545288132069,-1.484470460755986
1082,1592,2024-04-08,Обухово,Новосибирск,box,269550.0,15,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.04880813608074213,0.16753760708774437
1083,1593,2024-04-08,Обухово,Склад Казань,box,2079835.0,98,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7072309518532575,0.5531988195337921
1084,1594,2024-04-08,Обухово,Склад Казань,other,608000.0,18,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.6407742950889258,-0.7992596752548696
1085,1595,2024-04-08,Подольск 4,Котовск,other,58600.0,3,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.6342036565031296,-0.9159174939480123
1086,1596,2024-04-08,Подольск 4,Краснодар (Тихорецкая),box,1199165.0,85,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.4328528377237016,-0.7489499727260003
1087,1597,2024-04-08,Подольск 4,Минск Щомыслицкий,other,87021.0,12,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.12383742192169804,0.004778327894391351
1088,1598,2024-04-08,Подольск 4,Невинномысск,box,310500.0,31,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.35009262781423756,-0.07121544328192583
1089,1599,2024-04-08,Подольск 4,Невинномысск,other,352000.0,20,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.2616009938973133,-0.40355417859758014
1090,1604,2024-04-08,Тула,Невинномысск,box,30000.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.786320559555039,-0.7100014552823746
1091,1605,2024-04-08,Тула,Невинномысск,other,40200.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.7034405718218408,-0.7100014552823746
1092,1607,2024-04-09,Новосибирск,Электросталь,box,114400.0,5,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.6148385737059381,0.6708950062729518
1093,1608,2024-04-09,Новосибирск,Электросталь,other,69784.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.04516389076884217,-0.12792489526391035
1094,1611,2024-04-09,Обухово,Краснодар (Тихорецкая),box,278850.0,21,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.5897528938704482,-1.3143820893791938
1095,1612,2024-04-09,Обухово,Новосибирск,box,267300.0,16,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.0590077358547059,0.2770454284802924
1096,1613,2024-04-09,Обухово,Склад Казань,box,1905510.0,108,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.5475724203784684,0.7222561313823748
1097,1614,2024-04-09,Обухово,Склад Казань,other,152000.0,7,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.0584096907722977,-0.9852227182883105
1098,1615,2024-04-09,Подольск 4,Котовск,other,102000.0,6,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.2806372361424803,-0.7186245611785318
1099,1616,2024-04-09,Подольск 4,Краснодар (Тихорецкая),box,976855.0,70,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.6998187332283847,-0.9739349445061739
1100,1617,2024-04-09,Подольск 4,Минск Щомыслицкий,other,67500.0,9,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.27444060192820835,-0.2030789355116333
1101,1618,2024-04-09,Подольск 4,Невинномысск,box,153000.0,14,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.6859343709929261,-0.5848298524061188
1102,1619,2024-04-09,Подольск 4,Невинномысск,other,227700.0,10,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.5266494299424624,-0.7056803016118113
1103,1623,2024-04-09,Тула,Невинномысск,box,24000.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.8350734935157439,-0.7100014552823746
1104,1625,2024-04-10,Новосибирск,Электросталь,box,26400.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.12792489526391035
1105,1626,2024-04-10,Новосибирск,Электросталь,other,334400.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,3.8692885957709295,-0.5273348460323415
1106,1629,2024-04-10,Обухово,Краснодар (Тихорецкая),box,307645.0,25,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.5165347807941199,-1.0875975942101377
1107,1630,2024-04-10,Обухово,Новосибирск,box,166950.0,12,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.5139098857734901,-0.16098585708989965
1108,1631,2024-04-10,Обухово,Склад Казань,box,2089525.0,86,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.7161057040115291,0.35033004531549283
1109,1632,2024-04-10,Обухово,Склад Казань,other,643150.0,31,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.608581566671666,-0.5794851698517121
1110,1633,2024-04-10,Подольск 4,Котовск,other,50000.0,3,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.7042652052381891,-0.9159174939480123
1111,1634,2024-04-10,Подольск 4,Краснодар (Тихорецкая),box,869000.0,65,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.8293388027693751,-1.0489299350995651
1112,1635,2024-04-10,Подольск 4,Минск Щомыслицкий,other,59805.0,9,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.3338070006859614,-0.2030789355116333
1113,1636,2024-04-10,Подольск 4,Невинномысск,box,183375.0,19,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.621164891951322,-0.4337667908990033
1114,1637,2024-04-10,Подольск 4,Невинномысск,other,372540.0,24,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.21780296592975606,-0.28270372939188765
1115,1641,2024-04-10,Тула,Невинномысск,box,23580.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.8384861988929933,-0.7100014552823746
1116,1642,2024-04-10,Тула,Невинномысск,other,5100.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9886452354919641,-0.9807125820798137
1117,1644,2024-04-11,Новосибирск,Электросталь,box,17600.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.8171194360026581,-0.5273348460323415
1118,1647,2024-04-11,Обухово,Краснодар (Тихорецкая),box,175175.0,22,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.8533711565267543,-1.25768596558693
1119,1648,2024-04-11,Обухово,Новосибирск,box,457020.0,24,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,0.8010225170859193,1.1531079996206766
1120,1649,2024-04-11,Обухово,Склад Казань,box,2096270.0,120,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.722283227572679,0.9251249056006741
1121,1650,2024-04-11,Обухово,Склад Казань,other,206435.0,12,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.008554465412595,-0.9006940623640192
1122,1652,2024-04-11,Подольск 4,Котовск,other,81660.0,9,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.4463409455926095,-0.5213316284090513
1123,1653,2024-04-11,Подольск 4,Краснодар (Тихорецкая),box,813450.0,64,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.8960472526604513,-1.0639289332182433
1124,1654,2024-04-11,Подольск 4,Минск Щомыслицкий,other,95445.0,11,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.05884683801847367,-0.06450742657428353
1125,1655,2024-04-11,Подольск 4,Невинномысск,box,70025.0,11,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8628643306135717,-0.6754676893103883
1126,1656,2024-04-11,Подольск 4,Невинномысск,other,610950.0,18,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,0.2905654784590131,-0.46397940320042635
1127,1660,2024-04-11,Тула,Невинномысск,box,36000.0,4,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.7375676255943342,-0.7100014552823746
1128,1661,2024-04-11,Тула,Невинномысск,other,12000.0,2,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9325793614371536,-0.8904755398140006
1129,1663,2024-04-12,Новосибирск,Электросталь,box,88000.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,0.2243045710581391,-0.12792489526391035
1130,1664,2024-04-12,Новосибирск,Электросталь,other,360184.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,4.250710138356946,0.27148505550452073
1131,1667,2024-04-12,Обухово,Краснодар (Тихорецкая),box,350025.0,26,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.4087735850248962,-1.0309014704178736
1132,1668,2024-04-12,Обухово,Новосибирск,box,277200.0,15,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.014129496849265307,0.16753760708774437
1133,1669,2024-04-12,Обухово,Склад Казань,box,1809085.0,76,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.45925993566625545,0.1812727334669101
1134,1670,2024-04-12,Обухово,Склад Казань,other,253270.0,10,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.9656598299809488,-0.9345055247337357
1135,1673,2024-04-12,Подольск 4,Котовск,other,44900.0,5,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.7458133329764222,-0.784388872101692
1136,1674,2024-04-12,Подольск 4,Краснодар (Тихорецкая),box,913825.0,69,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.77550970706519,-0.9889339426248521
1137,1675,2024-04-12,Подольск 4,Минск Щомыслицкий,other,202122.0,16,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,0.7641589216021657,0.2819213457690909
1138,1676,2024-04-12,Подольск 4,Невинномысск,box,306525.0,15,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.3585686337135092,-0.5546172401046957
1139,1677,2024-04-12,Подольск 4,Невинномысск,other,67000.0,9,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8693146244111307,-0.7358929139132344
1140,1682,2024-04-12,Тула,Невинномысск,box,6000.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9813322953978584,-0.9807125820798137
1141,1683,2024-04-12,Тула,Невинномысск,other,82500.0,3,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.3597323873988717,-0.8002384975481875
1142,1685,2024-04-13,Новосибирск,Электросталь,box,26400.0,2,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.6869414351200585,-0.5273348460323415
1143,1686,2024-04-13,Новосибирск,Электросталь,other,66000.0,3,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.10114043114836002,-0.12792489526391035
1144,1689,2024-04-13,Обухово,Краснодар (Тихорецкая),box,359970.0,25,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.38348606515880534,-1.0875975942101377
1145,1690,2024-04-13,Обухово,Новосибирск,box,80550.0,7,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.905574517093699,-0.7085249640526396
1146,1691,2024-04-13,Обухово,Склад Казань,box,1009280.0,62,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.2732551468875586,-0.05540750312110567
1147,1692,2024-04-13,Обухово,Склад Казань,other,413535.0,9,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-0.8188783898730637,-0.951411255918594
1148,1694,2024-04-13,Подольск 4,Котовск,other,380740.0,52,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,1.9901716120447865,2.3065337412868354
1149,1695,2024-04-13,Подольск 4,Краснодар (Тихорецкая),box,776050.0,51,Подольск 4 -> Краснодар (Тихорецкая),Подольск 4 - Краснодар (Тихорецкая),1559613.7163891993,134.93333333333334,832728.089030759,66.67111976997322,-0.9409598723890966,-1.2589159087610604
1150,1696,2024-04-13,Подольск 4,Минск Щомыслицкий,other,39015.0,5,Подольск 4 -> Минск Щомыслицкий,Подольск 4 - Минск Щомыслицкий,103072.6551724138,11.931034482758621,129618.77696842882,14.432981320166107,-0.49420042890866256,-0.48022195338633283
1151,1697,2024-04-13,Подольск 4,Невинномысск,box,67025.0,13,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.8692613161979277,-0.615042464707542
1152,1698,2024-04-13,Подольск 4,Невинномысск,other,310250.0,12,Подольск 4 -> Невинномысск,Подольск 4 - Невинномысск,474683.25,33.357142857142854,468970.88643385307,33.098759882901504,-0.35062570994626724,-0.6452550770089651
1153,1701,2024-04-13,Тула,Невинномысск,box,6000.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9813322953978584,-0.9807125820798137
1154,1702,2024-04-13,Тула,Невинномысск,other,12000.0,1,Тула -> Невинномысск,Тула - Невинномысск,126772.09090909091,11.868181818181819,123069.51628462067,11.081923508244875,-0.9325793614371536,-0.9807125820798137
1155,1703,2024-04-14,Новосибирск,Электросталь,box,44000.0,4,Новосибирск -> Электросталь,Новосибирск - Электросталь,72837.06761565836,3.320284697508897,67599.74757898021,2.503693255704031,-0.42658543335485916,0.27148505550452073
1156,1706,2024-04-14,Обухово,Краснодар (Тихорецкая),box,148850.0,16,Обухово -> Краснодар (Тихорецкая),Обухово - Краснодар (Тихорецкая),510786.25,44.18292682926829,393277.00196236727,17.637890090405904,-0.9203087091134653,-1.597862708340514
1157,1707,2024-04-14,Обухово,Новосибирск,box,139950.0,5,Обухово -> Новосибирск,Обухово - Новосибирск,280316.92307692306,13.47008547008547,220596.8910411084,9.131767825198008,-0.6363050830610554,-0.9275406068377358
1158,1708,2024-04-14,Обухово,Склад Казань,box,1470695.0,96,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,0.14933966911955326,0.5193873571640756
1159,1709,2024-04-14,Обухово,Склад Казань,other,85500.0,4,Обухово -> Склад Казань,Обухово - Склад Казань,1307636.768292683,65.27743902439025,1091861.4770518974,59.15153796457243,-1.1193148526427894,-1.0359399118428854
1160,1710,2024-04-14,Подольск 4,Котовск,other,127800.0,18,Подольск 4 -> Котовск,Подольск 4 - Котовск,136448.0,16.927272727272726,122749.2134454697,15.205815828716164,-0.07045258993730173,0.07054716989939007
